"Comunidad","Ano","RC","Sitio","Zona","Transecto","GeneroEspecie","Abundancia"
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",13,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",13,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Caulolatilus princeps",3
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Chromis punctipinnis",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Halichoeres semicinctus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Hypsypops rubicundus",5
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Oxyjulis californica",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Paralabrax clathratus",5
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Rhinobatos productus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Scorpaenichthys marmoratus",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Semicossyphus pulcher",9
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",13,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Chromis punctipinnis",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Halichoeres semicinctus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Hypsypops rubicundus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Oxyjulis californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Paralabrax clathratus",8
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Rhinobatos productus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Semicossyphus pulcher",3
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",13,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Chromis punctipinnis",5
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Halichoeres semicinctus",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Hypsypops rubicundus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Oxyjulis californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Paralabrax clathratus",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Semicossyphus pulcher",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",14,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Chromis punctipinnis",12
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Halichoeres semicinctus",13
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Heterodontus francisci",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Hypsypops rubicundus",12
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Oxyjulis californica",8
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Paralabrax clathratus",5
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Rhinobatos productus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Semicossyphus pulcher",15
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",14,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Chromis punctipinnis",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Halichoeres semicinctus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Hypsypops rubicundus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Oxyjulis californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Paralabrax clathratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Rhinobatos productus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Semicossyphus pulcher",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",14,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Chromis punctipinnis",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Halichoeres semicinctus",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Hypsypops rubicundus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Oxyjulis californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Paralabrax clathratus",11
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Semicossyphus pulcher",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",15,"Stereolepis gigas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Chromis punctipinnis",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Halichoeres semicinctus",15
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Hypsypops rubicundus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Oxyjulis californica",32
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Paralabrax clathratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Rhinobatos productus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes auriculatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes carnatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes chrysomelas",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes flavidus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes rastrelliger",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Sebastes serranoides",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Semicossyphus pulcher",4
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Squatina californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",15,"Stereolepis gigas",1
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Anisotremus davidsonii",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Caulolatilus princeps",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Chromis punctipinnis",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Embiotoca jacksoni",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Girella nigricans",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Halichoeres semicinctus",5
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Heterodontus francisci",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Hypsypops rubicundus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Mycteroperca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Mycteroperca jordani",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Mycteroperca xenarcha",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Ophiodon elongatus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Oxyjulis californica",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Paralabrax clathratus",4
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Paralabrax nebulifer",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Rhacochilus vacca",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Rhinobatos productus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Scorpaenichthys marmoratus",0
"Isla Natividad",2011,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",15,"Sebastes",0
